MEASURE,C_RESID,NUTS,NACE_R2,TIME_PERIOD,OBS_VALUE,OBS_STATUS,CONF_STATUS,UNIT,UNIT_MULT
occ_arr,FOR,FR,I553,2017,7965092,A,F,NR,
occ_arr,FOR,FR1,I553,2017,342794,U,N,NR,
occ_arr,FOR,FR10,I553,2017,342794,U,N,NR,
occ_arr,FOR,FRB,I553,2017,284313,A,F,NR,
occ_arr,FOR,FRB0,I553,2017,284313,A,F,NR,
occ_arr,FOR,FRC,I553,2017,535845,A,F,NR,
occ_arr,FOR,FRC1,I553,2017,331752,A,F,NR,
occ_arr,FOR,FRC2,I553,2017,204093,A,F,NR,
occ_arr,FOR,FRD,I553,2017,423964,A,F,NR,
occ_arr,FOR,FRD1,I553,2017,290206,A,F,NR,
occ_arr,FOR,FRD2,I553,2017,133757,A,F,NR,
occ_arr,FOR,FRE,I553,2017,438373,A,F,NR,
occ_arr,FOR,FRE1,I553,2017,145716,A,F,NR,
occ_arr,FOR,FRE2,I553,2017,292657,A,F,NR,
occ_arr,FOR,FRF,I553,2017,640710,A,F,NR,
occ_arr,FOR,FRF1,I553,2017,216169,A,F,NR,
occ_arr,FOR,FRF2,I553,2017,211494,A,F,NR,
occ_arr,FOR,FRF3,I553,2017,213047,A,F,NR,
occ_arr,FOR,FRG,I553,2017,335158,A,F,NR,
occ_arr,FOR,FRG0,I553,2017,335158,A,F,NR,
occ_arr,FOR,FRH,I553,2017,473756,A,F,NR,
occ_arr,FOR,FRH0,I553,2017,473756,A,F,NR,
occ_arr,FOR,FRI,I553,2017,1131076,A,F,NR,
occ_arr,FOR,FRI1,I553,2017,828221,A,F,NR,
occ_arr,FOR,FRI2,I553,2017,71510,A,F,NR,
occ_arr,FOR,FRI3,I553,2017,231345,A,F,NR,
occ_arr,FOR,FRJ,I553,2017,1099020,A,F,NR,
occ_arr,FOR,FRJ1,I553,2017,852033,A,F,NR,
occ_arr,FOR,FRJ2,I553,2017,246987,A,F,NR,
occ_arr,FOR,FRK,I553,2017,934441,A,F,NR,
occ_arr,FOR,FRK1,I553,2017,139137,A,F,NR,
occ_arr,FOR,FRK2,I553,2017,795304,A,F,NR,
occ_arr,FOR,FRL,I553,2017,986718,A,F,NR,
occ_arr,FOR,FRL0,I553,2017,986718,A,F,NR,
occ_arr,FOR,FRM,I553,2017,338924,A,F,NR,
occ_arr,FOR,FRM0,I553,2017,338924,A,F,NR,
occ_arr,FOR,FRY,I553,2017,0,A,F,NR,
occ_arr,FOR,FRY1,I553,2017,0,A,F,NR,
occ_arr,FOR,FRY2,I553,2017,0,A,F,NR,
occ_arr,FOR,FRY3,I553,2017,0,A,F,NR,
occ_arr,FOR,FRY4,I553,2017,0,A,F,NR,
occ_arr,FOR,FRY5,I553,2017,0,A,F,NR,
